"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"OK","6","OK121300030330_00","2014","<a href=""JavaScript: newWindow = report305b('OK121300030330_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('OK121300030330_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Hickory Creek","RIVER","4.11","MILES","STREAM/CREEK/RIVER","HUC: 11070107","2015","-","-","Y","Y","N","-"
"OK","6","OK121300040010_00","2014","<a href=""JavaScript: newWindow = report305b('OK121300040010_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('OK121300040010_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Hominy Creek","RIVER","12.75","MILES","STREAM/CREEK/RIVER","HUC: 11070107","2017","-","-","Y","Y","Y","-"
"OK","6","OK121300040020_00","2014","<a href=""JavaScript: newWindow = report305b('OK121300040020_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('OK121300040020_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Rock Creek","RIVER","10.4","MILES","STREAM/CREEK/RIVER","HUC: 11070107","2015","-","-","Y","Y","N","-"
"AR","6","AR-3G-11110204-007","2008","<a href=""JavaScript: newWindow = report305b('AR-3G-11110204-007'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3G-11110204-007'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Petit Jean R.","STREAM","6","MILES","STREAM/CREEK/RIVER","HUC: 11110204","-","-","-","Y","Y","N","-"
"AR","6","AR-3G-11110204-010","2008","<a href=""JavaScript: newWindow = report305b('AR-3G-11110204-010'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3G-11110204-010'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Petit Jean R.","STREAM","4.1","MILES","STREAM/CREEK/RIVER","HUC: 11110204","-","-","-","Y","Y","N","-"
"AR","6","AR-3G-11110204-011","2008","<a href=""JavaScript: newWindow = report305b('AR-3G-11110204-011'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3G-11110204-011'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Petit Jean R.","STREAM","21.6","MILES","STREAM/CREEK/RIVER","HUC: 11110204","-","-","-","Y","Y","Y","-"
"AR","6","AR-3G-11110204-012","2008","<a href=""JavaScript: newWindow = report305b('AR-3G-11110204-012'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3G-11110204-012'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","L. Washburn Cr.","STREAM","10","MILES","STREAM/CREEK/RIVER","HUC: 11110204","-","-","-","Y","Y","N","-"
"AR","6","AR-3G-11110204-013","2008","<a href=""JavaScript: newWindow = report305b('AR-3G-11110204-013'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3G-11110204-013'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Petit Jean R.","STREAM","19.2","MILES","STREAM/CREEK/RIVER","HUC: 11110204","-","-","-","Y","Y","Y","-"
"AR","6","AR-3G-11110204-014","2008","<a href=""JavaScript: newWindow = report305b('AR-3G-11110204-014'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3G-11110204-014'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Sugar Creek","STREAM","12.8","MILES","STREAM/CREEK/RIVER","HUC: 11110204","-","-","-","Y","Y","N","-"
"AR","6","AR-1A-11140203-2950","2008","<a href=""JavaScript: newWindow = report305b('AR-1A-11140203-2950'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Columbia Lake","FRESHWATER LAKE","2950","ACRES","LAKE/RESERVOIR/POND","HUC  11140203","-","-","-","Y","Y","Y","-"
"AR","6","AR-2C-11110207-18","2008","<a href=""JavaScript: newWindow = report305b('AR-2C-11110207-18'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Sylvia Lake","FRESHWATER LAKE","18","ACRES","LAKE/RESERVOIR/POND","HUC: 11110207","-","-","-","Y","Y","Y","-"
"AR","6","AR-2C-8040204-1520","2008","<a href=""JavaScript: newWindow = report305b('AR-2C-8040204-1520'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Monticello Lake","FRESHWATER LAKE","1520","ACRES","LAKE/RESERVOIR/POND","HUC 8040204","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-002","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-002'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-002'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lee Creek","STREAM","10.5","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-005","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-005'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-005'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lee Creek","STREAM","11.4","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3F-11110203-932","2008","<a href=""JavaScript: newWindow = report305b('AR-3F-11110203-932'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Arkansas River","STREAM","2","MILES","STREAM/CREEK/RIVER","HUC: 11110203","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-006","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-006'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-006'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lee Creek","STREAM","4.4","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-007","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-007'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-007'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lee Creek","STREAM","1.8","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-008","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-008'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-008'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Lee Creek","STREAM","12.3","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-009","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-009'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-009'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Fall Creek","STREAM","15.2","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-010","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-010'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-010'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Cove Creek","STREAM","13.3","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-011","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-011'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-011'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Mt. Fork Creek","STREAM","18.9","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-013","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-013'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-013'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Arkansas River","STREAM","17","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110201-001","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-001'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-001'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Arkansas River","STREAM","12.4","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110201-002","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-002'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-002'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","White Oak","STREAM","9.2","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","N","-"
"AR","6","AR-3H-11110201-003","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-003'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-003'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","S. Fork White Oak Cr.","STREAM","13.9","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","N","-"
"AR","6","AR-3H-11110201-004","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-004'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-004'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","N. Fork White Oak Cr.","STREAM","8.8","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","N","-"
"AR","6","AR-3H-11110201-005","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-005'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-005'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Arkansas River","STREAM","4.5","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","N","-"
"AR","6","AR-3H-11110201-006","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-006'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-006'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Mulberry River","STREAM","10.4","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110201-007","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-007'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-007'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Mulberry River","STREAM","6.4","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110201-008","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110201-008'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110201-008'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Mulberry River","STREAM","27.2","MILES","STREAM/CREEK/RIVER","HUC: 11110201","-","-","-","Y","Y","Y","-"
"AR","6","AR-2D-8040202-14000","2008","<a href=""JavaScript: newWindow = report305b('AR-2D-8040202-14000'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Felsenthal Lake","FRESHWATER LAKE","14000","ACRES","LAKE/RESERVOIR/POND","Felsenthal Lake   (wildlife refuge)","-","-","-","Y","Y","Y","-"
"AR","6","AR-2D-8040202-34","2008","<a href=""JavaScript: newWindow = report305b('AR-2D-8040202-34'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2D-8040202-34'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Ouachita R. (oxbow lakes)","FRESHWATER LAKE","34","ACRES","LAKE/RESERVOIR/POND","Ouachita R. (oxbow  lakes below Camden, Ar)","-","-","-","Y","Y","Y","-"
"AR","6","AR-1A-11140203-023","2008","<a href=""JavaScript: newWindow = report305b('AR-1A-11140203-023'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-1A-11140203-023'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Big Creek","CREEK","3.3","MILES","STREAM/CREEK/RIVER","HUC 11140203","-","-","-","Y","Y","Y","-"
"AR","6","AR-1C-11140109-29500","2008","<a href=""JavaScript: newWindow = report305b('AR-1C-11140109-29500'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-1C-11140109-29500'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Millwood Lake","FRESHWATER LAKE","29500","ACRES","LAKE/RESERVOIR/POND","HUC 11140109","-","-","-","Y","Y","Y","-"
"AR","6","AR-3G-11110204-015","2008","<a href=""JavaScript: newWindow = report305b('AR-3G-11110204-015'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3G-11110204-015'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Dutch Creek","STREAM","28.9","MILES","STREAM/CREEK/RIVER","HUC: 11110204","-","-","-","Y","Y","Y","-"
"AR","6","AR-3H-11110104-001","2008","<a href=""JavaScript: newWindow = report305b('AR-3H-11110104-001'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-3H-11110104-001'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Arkansas River","STREAM","11","MILES","STREAM/CREEK/RIVER","HUC: 11110104","-","-","-","Y","Y","Y","-"
"AR","6","AR-2E-8040206-016","2008","<a href=""JavaScript: newWindow = report305b('AR-2E-8040206-016'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2E-8040206-016'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Little Cornie Cr.","STREAM","18","MILES","STREAM/CREEK/RIVER","HUC: 8040206","-","-","-","Y","Y","Y","-"
"AR","6","AR-2E-8040206-716","2008","<a href=""JavaScript: newWindow = report305b('AR-2E-8040206-716'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2E-8040206-716'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Little Cornie Bayou","STREAM","5","MILES","STREAM/CREEK/RIVER","HUC: 8040206","-","-","-","Y","Y","Y","-"
"AR","6","AR-2E-8040206-816","2008","<a href=""JavaScript: newWindow = report305b('AR-2E-8040206-816'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2E-8040206-816'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Little Cornie Bayou","STREAM","3","MILES","STREAM/CREEK/RIVER","HUC: 8040206","-","-","-","Y","Y","Y","-"
"AR","6","AR-2E-8040206-916","2008","<a href=""JavaScript: newWindow = report305b('AR-2E-8040206-916'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2E-8040206-916'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Walker Branch","STREAM","3","MILES","STREAM/CREEK/RIVER","HUC: 8040206","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-001","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-001'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-001'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM","10.4","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-009","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-009'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-009'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM","2.7","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-019","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-019'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-019'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Blakely Creek","STREAM","8.3","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-023","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-023'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-023'); newWindow.focus()"">Map Assessed Water</a>","GOOD","N. Fork Ouachita","STREAM","10.9","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-025","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-025'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-025'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Irons Fork","STREAM","4.8","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-029","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-029'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-029'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Muddy Creek","STREAM","15.3","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-031","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-031'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-031'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM","14.4","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-032","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-032'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-032'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Fiddlers Cr.","STREAM","10.6","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-033","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-033'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-033'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM","11.9","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-034","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-034'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-034'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Bushy Creek","STREAM","12.1","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-035","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-035'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-035'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM","10.2","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2D-8040201-901","2008","<a href=""JavaScript: newWindow = report305b('AR-2D-8040201-901'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2D-8040201-901'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Moro Creek","STREAM","57.9","MILES","STREAM/CREEK/RIVER","HUC: 8040201","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-036","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-036'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-036'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM","24.1","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-037","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-037'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-037'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM",".7","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-038","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-038'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-038'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Iron Fork","STREAM","17.3","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-039","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-039'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-039'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Ouachita River","STREAM","11","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
"AR","6","AR-2F-8040101-040","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-040'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-040'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Carters Creek","STREAM","9","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","N","-"
"AR","6","AR-2F-8040101-041","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-041'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-041'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Kates Creek","STREAM","8.2","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","N","-"
"AR","6","AR-2F-8040101-043","2008","<a href=""JavaScript: newWindow = report305b('AR-2F-8040101-043'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AR-2F-8040101-043'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","S.Fork Ouachita","STREAM","22.5","MILES","STREAM/CREEK/RIVER","HUC: 8040101","-","-","-","Y","Y","Y","-"
